,TF,Target
6034,E2F1,CCDC64
6035,KLF1,TEAD2
6036,MYB,BIN2
6037,MAX,RNF19B
6038,TCF3,RTN3
6039,MYB,EVA1B
6040,ERG,SRGAP2
6041,TCF3,CDC25C
6042,TCF3,PDGFB
6043,BCL3,MALAT1
6044,CEBPB,PLCB3
6045,TCF3,RTN2
6046,GATA1,CRHBP
6047,MYB,PRDM15
6048,MYB,MAP1A
6049,EBF1,IPP
6050,MAX,TAP1
6051,GATA1,KEAP1
6052,PAX5,EFHC1
6053,GATA1,FAM210B
6054,ETS1,MLLT6
6055,E2F1,FBXO30
6056,BCL3,AP000487.5
6057,ERG,C15orf52
6058,KLF1,CMBL
6059,ERG,P2RY1
6060,TCF3,TKT
6061,MAX,CDT1
6062,SPI1,LTBP4
6063,GATA1,FEN1
6064,EBF1,RHOG
6065,MYB,CACNA2D4
6066,TAL1,PVALB
6067,MYB,FADS1
6068,FOS,HMSD
6069,ERG,ST6GALNAC1
6070,SPI1,ULK3
6071,MAX,CENPE
6072,ERG,CAPNS1
6073,MAX,PHLDA2
6074,CEBPB,SCN1B
6075,GATA1,GFI1B
6076,ESRRA,UBAC1
6077,JUND,AMN1
6078,FOS,F11R
6079,CEBPB,TNFSF13B
6080,CEBPB,DENND2C
6081,ETS1,PLAGL1
6082,ERG,ZNF821
6083,TCF3,LCP1
6084,TCF3,RP11-365P13.5
6085,ERG,KCNC3
6086,E2F1,CTD-2544N14.3
6087,MYB,NLRC3
6088,KLF1,ICAM4
6089,SPI1,OTUD1
6090,ERG,PTPN18
6091,E2F1,NPC1
6092,KLF1,SIRPD
6093,MYB,ATP2B1
6094,ETS1,LCK
6095,FOS,PROM1
6096,MYB,MKI67
6097,E2F1,ATP6V0B
6098,TCF3,RAP2A
6099,CEBPB,POLE4
6100,GATA1,PPFIBP1
6101,MYB,SLC22A18AS
6102,IRF4,TMSB4X
6103,MEIS1,PCP2
6104,TCF3,STON2
6105,E2F1,EIF2AK4
6106,NOTCH1,PAFAH2
6107,E2F1,FSTL1
6108,E2F1,SHISA4
6109,CEBPB,SEMA3C
6110,GATA1,DHTKD1
6111,TCF3,XBP1
6112,GATA1,WDR41
6113,FOS,HLA-B
6114,GATA1,GCLC
6115,MEIS1,PEAR1
6116,MYB,CDK2AP2
6117,GATA1,ZNF608
6118,KLF1,PDE6H
6119,ERG,PAFAH2
6120,E2F1,KCTD5
6121,GATA3,ITK
6122,ERG,AP003774.1
6123,MAX,VAV2
6124,ERG,CXCR1
6125,ERG,AJ006998.2
6126,NOTCH1,CTD-3222D19.8
6127,MAX,DLEU2
6128,FOS,CENPU
6129,E2F1,RP11-164P12.3
6130,CEBPB,TNFRSF21
6131,ERG,SCML2
6132,E2F1,CDKN3
6133,TCF3,TALDO1
6134,TCF3,CNFN
6135,ERG,XXbac-B135H6.15
6136,E2F1,RPS23
6137,ERG,LYPD6B
6138,TAL1,CKAP2L
6139,GATA2,DAAM1
6140,E2F1,RP11-134N1.2
6141,TCF3,DCLRE1A
6142,NOTCH1,YES1
6143,GATA1,RP11-296A18.6
6144,GATA1,ACTB
6145,CEBPB,TRAF4
6146,GATA1,RBBP8
6147,CEBPB,SEC61G
6148,E2F1,PDE6G
6149,FOS,SEC61G
6150,MYB,RP4-633O19__A.1
6151,E2F1,LGALS9C
6152,E2F1,SLX4
6153,ERG,YES1
6154,ERG,RBPMS
6155,KLF1,FHL2
6156,TAL1,AES
6157,MYB,PTP4A3
6158,TCF3,CENPF
6159,CEBPB,C2orf48
6160,EBF1,PYCRL
6161,MAX,OAF
6162,GATA1,STRN4
6163,MYB,GAS2L1
6164,GATA1,TK2
6165,FOS,ELMOD1
6166,TCF3,SCARB1
6167,KLF1,MYH3
6168,ERG,SLC22A23
6169,NOTCH1,H3F3A
6170,KLF1,CHMP4C
6171,KLF1,MEX3B
6172,FOS,ITGA9
6173,E2F1,NUSAP1
6174,EBF1,E2F5
6175,SP1,CLIC1
6176,GATA1,C1orf220
6177,TCF3,LGALS1
6178,ERG,H3F3A
6179,ETS1,TNNT1
6180,GATA2,DLEU1
6181,BCL6,DENND3
6182,E2F1,BNIP3L
6183,EBF1,C2
6184,ERG,IGFBP3
6185,TCF3,FOSL1
6186,NOTCH1,OSBPL5
6187,TCF3,NFKBIA
6188,GATA1,SCGB1C2
6189,MYB,SLC27A1
6190,KLF1,PHLDB2
6191,MYB,ZGLP1
6192,ETS1,AP2B1
6193,EBF1,SLC9A7
6194,ETS1,ARHGEF40
6195,MYB,P2RX1
6196,E2F1,MFSD2A
6197,SPI1,CCDC102A
6198,ERG,OSBPL5
6199,ERG,RNH1
6200,MYB,TMEM164
6201,GATA1,CMTM6
6202,SP1,RP11-876N24.4
6203,FOS,DAPK2
6204,SP1,COPZ2
6205,CEBPB,SDCBP
6206,ERG,ZMAT4
6207,BCL3,ZFHX3
6208,NOTCH1,KIAA0101
6209,TCF3,ANKRD33B
6210,GATA1,GREM1
6211,ERG,SOBP
6212,GATA1,CH17-264L24.1
6213,E2F1,NKAIN2
6214,SPI1,RHOB
6215,KLF1,ZNF697
6216,MAFK,DST
6217,ERG,FAXDC2
6218,KLF1,CDKL1
6219,CEBPB,PMEPA1
6220,EBF1,MGME1
6221,SP1,CUEDC1
6222,ERG,FAM96A
6223,E2F1,LINC01251
6224,E2F1,SNTB2
6225,SP1,NRXN2
6226,E2F1,NEURL1
6227,ERG,KIAA0101
6228,KLF1,TMCC2
6229,SPI1,DDHD2
6230,CEBPB,FBXO32
6231,NOTCH1,EXOC3L1
6232,GATA2,RTN2
6233,GATA1,SAT2
6234,NOTCH1,DENND1A
6235,MYB,TMEM116
6236,KLF1,SCHIP1
6237,TAL1,ARSJ
6238,E2F1,PTK7
6239,CEBPB,ABCA2
6240,TAL1,FSTL1
6241,E2F1,IRGQ
6242,NOTCH1,QPRT
6243,MYB,ZMIZ1
6244,TAL1,PDGFA
6245,EBF1,SEMA4B
6246,MEIS1,MYL9
6247,ERG,MAP2K6
6248,GATA1,LINC01122
6249,ERG,CRYGD
6250,KLF1,TLR5
6251,TCF3,COTL1
6252,EBF1,AIPL1
6253,ERG,EXOC3L1
6254,GATA1,CYB561
6255,CEBPB,SMIM5
6256,ERG,RP11-71G12.1
6257,ERG,QPRT
6258,E2F1,NR5A1
6259,FOS,CPT1C
6260,FOS,ABLIM3
6261,SPI1,GRINA
6262,CEBPB,ABLIM3
6263,GATA1,TRIM9
6264,TCF3,CAPN5
6265,MAX,CTDSPL
6266,CEBPB,RP11-25K19.1
6267,E2F1,ZWINT
6268,TCF3,TBC1D8
6269,TCF3,HEMGN
6270,SP1,RP11-1055B8.9
6271,MAFK,TUBA4A
6272,MAX,CEP55
6273,E2F1,RPN1
6274,NOTCH1,SPIDR
6275,MAX,NDST1
6276,CEBPB,RILPL2
6277,FOS,VIT
6278,TAL1,CXCL5
6279,EBF1,KLK1
6280,MYB,LCN8
6281,FOS,PCDH1
6282,CEBPB,SCAMP5
6283,ERG,C6orf25
6284,EBF1,CTIF
6285,E2F1,FNBP1L
6286,FOS,MND1
6287,RXRA,SAE1
6288,ZEB1,TCIRG1
6289,MAX,CDCA7
6290,NOTCH1,KIF2C
6291,ERG,C9orf139
6292,TAL1,CALD1
6293,KLF1,FFAR2
6294,SPI1,TP53I13
6295,GATA1,ATG9B
6296,ERG,FXYD6
6297,ETS1,XBP1
6298,CEBPB,LRRC36
6299,ERG,SOCS2
6300,ERG,CSTB
6301,E2F1,CPA3
6302,KLF1,DIAPH3
6303,ERG,KIF2C
6304,GATA1,CENPW
6305,E2F1,FHOD1
6306,MAX,UCK2
6307,ZEB1,GAMT
6308,MYB,CD63
6309,SPI1,TNFRSF1B
6310,GATA2,STON2
6311,E2F1,CTD-2306M5.1
6312,GATA1,LINC00299
6313,MEIS1,GRB14
6314,BCL3,NINJ2
6315,ERG,VWA5A
6316,TCF3,MYO15B
6317,TAL1,C2
6318,SPI1,TYMP
6319,KLF1,GPR42
6320,KLF1,LEFTY1
6321,FOS,MT-ND4L
6322,E2F1,RP5-1092A3.4
6323,CEBPB,HIST1H2BD
6324,KLF1,TMEM246
6325,SPI1,FGR
6326,MAX,ATP6V1C1
6327,ETS1,RP2
6328,CEBPB,CELA1
6329,E2F1,SPCS3
6330,TAL1,SH3BGRL2
6331,KLF1,GNAZ
6332,SPI1,CAPG
6333,E2F1,RPL23A
6334,E2F1,CERS4
6335,ERG,RP11-84C10.2
6336,MEIS1,ITGA2B
6337,GATA1,HIST1H2BG
6338,ERG,DPPA4
6339,KLF1,MELK
6340,TAL1,NKAIN2
6341,FOS,SERHL2
6342,ERG,LINC00211
6343,SPI1,ATG16L2
6344,E2F1,CHPF
6345,GATA1,LINC00920
6346,FOS,SLC52A3
6347,SP1,FNDC3B
6348,E2F1,MAPK1
6349,GATA1,BHLHE41
6350,MYB,AIG1
6351,FOS,EFNB2
6352,NOTCH1,SASH3
6353,KLF1,CDHR3
6354,GATA1,LINC00482
6355,CEBPB,PROSER2
6356,TAL1,LINC01251
6357,FOS,PROSER2
6358,E2F1,TRDV2
6359,FOS,RP11-298E9.5
6360,MAX,BIN1
6361,NOTCH1,TRIB3
6362,MYB,ATP13A2
6363,KLF1,GUCY1A3
6364,GATA1,SMOX
6365,BCL3,GSTP1
6366,SP1,ACSS2
6367,ETS1,ARRB1
6368,CEBPB,FXYD2
6369,TAL1,PTK7
6370,ERG,RP11-670E13.6
6371,TAL1,AIPL1
6372,GATA1,TMEM167A
6373,SP1,FOSL1
6374,BCL3,VASP
6375,ERG,TRIB3
6376,EBF1,PHPT1
6377,CEBPA,TBXAS1
6378,FOS,ANKRD65
6379,NOTCH1,IDH2
6380,FOS,FAM212B-AS1
6381,CEBPB,FAM212B-AS1
6382,ERG,SYCP2L
6383,MEIS1,SLC18A2
6384,NOTCH1,ACY3
6385,KLF1,KCNIP2
6386,TAL1,SHE
6387,GATA1,PGA3
6388,CEBPB,FAM117A
6389,SPIB,CD72
6390,E2F1,SLC30A4
6391,GATA1,AGAP1
6392,FOS,OIP5
6393,CEBPB,TNXB
6394,CEBPB,OIP5
6395,KLF1,RP11-556I14.1
6396,ERG,ACY3
6397,MAX,CHSY1
6398,TAL1,CTIF
6399,MAX,CENPU
6400,NOTCH1,AEBP1
6401,FOS,CTD-2376I20.1
6402,CEBPB,C1orf198
6403,TCF3,CCDC92
6404,E2F1,GRIP1
6405,ERG,MIS18BP1
6406,EBF1,C7orf73
6407,TAL1,TMEM98
6408,NOTCH1,AC074289.1
6409,TAL1,FNBP1L
6410,KLF1,SAP30
6411,E2F1,LEXM
6412,GATA1,BCAT1
6413,ERG,EBF1
6414,MAX,ZBTB32
6415,TCF3,FAM13A
6416,CEBPA,PRKACA
6417,NOTCH1,DBN1
6418,E2F1,SYTL4
6419,BCL3,NFKBIE
6420,ERG,MYEOV
6421,GATA1,SLC2A1
6422,ERG,AC074289.1
6423,ETS1,TAP1
6424,GATA2,CAPZA2
6425,EBF1,RP11-16E12.2
6426,TCF3,FAM111B
6427,ERG,SNAP23
6428,FOS,SLC1A4
6429,CEBPB,SLC1A4
6430,GATA1,TM9SF2
6431,GATA2,CKB
6432,NOTCH1,SLC30A1
6433,CEBPB,TRPM2
6434,MYB,KIFC1
6435,MAF,CDC14B
6436,ERG,DBN1
6437,TCF3,CPNE5
6438,GATA1,MYL9
6439,TAL1,CPA3
6440,ETS1,RILP
6441,E2F1,RP11-221J22.2
6442,FOS,RP11-348F1.2
6443,CEBPB,VAMP5
6444,E2F1,CDK2AP1
6445,GATA1,CTNNB1
6446,ERG,TUBB6
6447,KLF1,FBXO30
6448,TAL1,CTD-2306M5.1
6449,MAX,CCND3
6450,NOTCH1,RPL3
6451,CEBPB,TLE1
6452,CEBPB,HOXA10
6453,MEIS1,SEC14L5
6454,CEBPB,TAL1
6455,GATA1,KRT1
6456,TCF3,ADORA2B
6457,E2F1,EMP1
6458,GATA1,SPC25
6459,ERG,RPL3
6460,FOS,XCR1
6461,CEBPB,XCR1
6462,E2F1,CLIC1
6463,GATA1,CCDC141
6464,TCF3,SPINT1
6465,SP1,MAP3K5
6466,CEBPB,OSBPL10-AS1
6467,POU2F2,CD74
6468,LMO2,BCKDK
6469,NOTCH1,CENPA
6470,CEBPB,KANK3
6471,E2F1,ARSB
6472,GATA1,ATP8B2
6473,ETS1,SNRPN
6474,GATA1,CTRC
6475,GATA1,ANK3
6476,E2F1,ASAH1
6477,MYB,CDT1
6478,ERG,ARHGEF12
6479,MAF,DUSP1
6480,MYB,SCRN1
6481,CEBPB,TPST1
6482,E2F1,ARSG
6483,ERG,PERP
6484,ERG,CENPA
6485,KLF1,CTD-2544N14.3
6486,KLF1,TNFRSF18
6487,ERG,MSR1
6488,ERG,SGOL1
6489,E2F1,KNDC1
6490,TCF3,MFSD7
6491,ERG,EIF4G3
6492,KLF1,RTKN
6493,MAX,DAPK2
6494,E2F1,NUDT10
6495,E2F1,RP11-876N24.4
6496,CEBPB,PDZK1IP1
6497,E2F1,COPZ2
6498,TAL1,APOC1
6499,KLF1,ATP6V0B
6500,TCF3,SLC25A4
6501,TAL1,TPX2
6502,MAX,DGKZ
6503,GATA1,RP11-81H14.2
6504,GATA1,ID2
6505,MEIS1,ELOVL7
6506,SP1,PTGIR
6507,CEBPB,FAM160A1
6508,GATA1,GRB14
6509,BCL3,TNS3
6510,ZEB1,LIMA1
6511,GATA1,SH3TC1
6512,FOS,CAV1
6513,KLF1,EIF2AK4
6514,E2F1,NRXN2
6515,E2F1,RP11-567I13.1
6516,KLF1,SHISA4
6517,TCF3,PLCB3
6518,NOTCH1,TAGLN2
6519,SPI1,TNRC6C
6520,IRF4,DLEU2
6521,ERG,EPHB1
6522,ERG,IGKV1-16
6523,E2F1,EEPD1
6524,SPI1,CHP1
6525,KLF1,KCTD5
6526,CEBPB,ANXA2
6527,CEBPB,IL6
6528,CEBPB,RASSF8
6529,ERG,TAGLN2
6530,GATA1,NACC2
6531,NOTCH1,SMPD2
6532,ERG,H2AFY
6533,ERG,SAMD14
6534,MAX,RGS10
6535,CEBPB,SLA2
6536,ERG,RP11-222K16.2
6537,MAX,CPT1C
6538,KLF1,RP11-164P12.3
6539,TCF3,CDK14
6540,KLF1,CDKN3
6541,ETS1,CHMP7
6542,E2F1,RP11-365P13.5
6543,MYB,CLCN3
6544,CEBPB,GPRIN3
6545,ERG,SMPD2
6546,FOS,CDCA2
6547,E2F1,AP5B1
6548,ERG,PLAC8
6549,CEBPB,CDCA2
6550,TAL1,SENCR
6551,TCF3,SCN1B
6552,KLF1,RP11-134N1.2
6553,TAL1,OSTN-AS1
6554,NOTCH1,GAPDH
6555,BCL3,CCR10
6556,CEBPB,TMEM184B
6557,E2F1,C1QTNF4
6558,E2F1,RP11-1055B8.9
6559,GATA1,NPW
6560,FOS,FAM64A
6561,ERG,P2RX7
6562,MYB,NOTCH1
6563,E2F1,RP11-746M1.1
6564,KLF1,SLX4
6565,KLF1,LGALS9C
6566,E2F1,RAP2A
6567,ERG,CDC45
6568,FOS,UBE2C
6569,MYB,MAD2L1BP
6570,ERG,TRIM38
6571,CEBPB,UBE2C
6572,EBF1,NFKBIZ
6573,ERG,GAPDH
6574,GATA1,ZNF438
6575,CEBPB,PGM1
6576,ERG,CDC20
6577,E2F1,KIR2DL4
6578,ERG,CD70
6579,MAX,MND1
6580,ETS1,LYPLA2
6581,E2F1,STON2
6582,ERG,KIF4A
6583,ESRRA,RNU11
6584,CEBPB,ITGB2
6585,E2F1,NLRP7
6586,CEBPB,LIMK2
6587,GATA1,NEAT1
6588,MYB,HN1
6589,CEBPB,TCF3
6590,FOS,TTC39A
6591,CEBPB,TTC39A
6592,E2F1,VEGFB
6593,MYB,MOB3C
6594,FOS,RP11-212I21.4
6595,E2F1,ADAMTS5
6596,CEBPB,RP11-212I21.4
6597,CEBPB,S1PR1
6598,IRF4,SEC11A
6599,LMO2,LRRC25
6600,ERG,RP11-357H14.17
6601,ERG,ITGB3
6602,LMO2,NCF2
6603,GATA1,VIM
6604,ERG,ACSL6
6605,ERG,CRYM-AS1
6606,E2F1,SCN3A
6607,MAX,FMNL2
6608,CEBPB,FOS
6609,ATF3,GNS
6610,E2F1,TALDO1
6611,MAX,TUBA4A
6612,ETS1,YWHAQ
6613,GATA1,ZNF107
6614,TAL1,PDE3A
6615,E2F1,RP11-598F7.3
6616,CEBPB,TIFAB
6617,GATA1,KCNK10
6618,FOS,CHADL
6619,E2F1,BSPRY
6620,E2F1,DCLRE1A
6621,ERG,RPS27
6622,KLF1,MFSD2A
6623,MYB,KLHL10
6624,CEBPB,AHI1
6625,NOTCH1,UBTD1
6626,FOS,PMP22
6627,NOTCH1,ABHD15
6628,TAL1,KNDC1
6629,CEBPB,SRGN
6630,MYB,SMIM24
6631,MYB,GFOD1
6632,ERG,VIPR2
6633,ERG,SIGLEC5
6634,ERG,ABHD15
6635,ERG,LTBP1
6636,MYB,SEC11A
6637,NOTCH1,GAN
6638,KLF1,LINC01251
6639,TAL1,MTURN
6640,TCF3,TRAF4
6641,ETS1,PPM1F
6642,FOS,NEK2
6643,CEBPB,LSS
6644,GATA1,SIL1
6645,KLF1,FLNB
6646,GATA1,SEC14L5
6647,ERG,GAN
6648,KLF1,PTK7
6649,TAL1,RP11-567I13.1
6650,TCF3,C2orf48
6651,MAX,TUBA1B
6652,BCL3,SLC41A2
6653,E2F1,ACSS2
6654,IRF4,CTDSPL
6655,E2F1,RHOBTB1
6656,FOS,CD74
6657,EBF1,SLC12A3
6658,NOTCH1,GNG3
6659,SPI1,RAB33A
6660,E2F1,FOSL1
6661,KLF1,NR5A1
6662,E2F1,ZNF296
6663,TAL1,ROBO4
6664,E2F1,NDRG2
6665,MAX,EIF2AK3
6666,ERG,GNG3
6667,TAL1,NPAS2
6668,SP1,RP11-217B7.3
6669,EBF1,ZNF296
6670,KLF1,ZWINT
6671,GATA1,SDC4
6672,KLF1,RPN1
6673,ERG,C5AR2
6674,ERG,VIMP
6675,GATA1,RP3-473L9.4
6676,CEBPB,THBS1
6677,IRF4,RNF157
6678,NOTCH1,HIC1
6679,E2F1,COBL
6680,MAX,BIRC5
6681,TAL1,CDK1
6682,GATA1,RP1-56K13.2
6683,SP1,BCL3
6684,SPIB,BCL11A
6685,ERG,CTD-2319I12.2
6686,E2F1,CAPZA2
6687,NOTCH1,GNG8
6688,KLF1,FNBP1L
6689,ERG,CTRL
6690,MYB,PANK4
6691,ERG,HIC1
6692,ETS1,LINC00869
6693,E2F1,PPP1R17
6694,MYB,CIB2
6695,MEIS1,MSANTD3
6696,MYB,CTDSPL
6697,E2F1,RP4-799D16.1
6698,MYB,MDK
6699,TAL1,NLRP7
6700,FOS,THRB
6701,CEBPB,THRB
6702,KLF1,PDE4A
6703,E2F1,RP11-131L12.4
6704,MYB,SNX21
6705,EBF1,IFI6
6706,KLF1,CPA3
6707,ETS1,ANXA6
6708,E2F1,COTL1
6709,KLF1,FHOD1
6710,GATA1,CMBL
6711,E2F1,RPS18
6712,MAX,SUN2
6713,KLF1,RP11-443B7.1
6714,KLF1,CTD-2306M5.1
6715,EBF1,RP11-160O5.1
6716,MEIS1,RP1-90J20.8
6717,E2F1,RILP
6718,PAX5,RAB30
6719,GATA2,PLCB3
6720,CEBPB,OASL
6721,E2F1,ATG3
6722,MAX,BATF3
6723,TAL1,SEPT5
6724,SPI1,AP003774.1
6725,E2F1,CAPN5
6726,IRF4,F11R
6727,ERG,PLCB4
6728,SP1,HES6
6729,E2F1,TBC1D8
6730,GATA1,DOCK1
6731,TCF3,SMIM5
6732,SPI1,ADRBK1
6733,KLF1,SPCS3
6734,ZEB1,PLEKHB1
6735,GATA1,ST3GAL6
6736,NOTCH1,EPS8L2
6737,TCF3,ABLIM3
6738,MAX,ERBB2
6739,KLF1,RPL23A
6740,E2F1,MAP3K5
6741,ERG,TRPM4
6742,GATA1,PIF1
6743,NOTCH1,MMP23B
6744,ERG,METAP1D
6745,MAX,C6orf52
6746,FOS,MMP15
6747,TAL1,SMPDL3B
6748,ERG,KCND3
6749,FOS,AF131217.1
6750,ERG,EPS8L2
6751,ERG,KMO
6752,KLF1,CHPF
6753,KLF1,MAPK1
6754,TCF3,RILPL2
6755,RUNX3,ADRBK2
6756,GATA1,ST3GAL4
6757,ERG,RIN2
6758,NOTCH1,AP2S1
6759,CEBPB,CD34
6760,ERG,PTCHD1
6761,KLF1,TRDV2
6762,ETS1,ANO6
6763,SPI1,APBB1
6764,TCF3,SCAMP5
6765,TCF3,PCDH1
6766,CEBPB,ATOX1
6767,CEBPB,RGS9
6768,GATA1,AMD1
6769,ERG,AP2S1
6770,MYB,HAGHL
6771,ETS1,RHOQ
6772,E2F1,MYO15B
6773,FOS,SERPING1
6774,MEIS1,TNNC2
6775,TAL1,SLC12A3
6776,CEBPB,GPR68
6777,GATA1,ASF1B
6778,NOTCH1,ABTB2
6779,ETS1,SIT1
6780,GATA1,PDE6H
6781,ETS1,TLR1
6782,MAX,LTBR
6783,MYB,LGR6
6784,ERG,ACAP2
6785,NFE2,NACC2
6786,GATA1,EFHC2
6787,E2F1,HACD1
6788,TCF3,FSCN1
6789,ERG,GNAI2
6790,ERG,ABTB2
6791,GATA1,SYNGR2
6792,E2F1,RRP12
6793,E2F1,DNAH12
6794,GATA1,GPR160
6795,GATA1,NOTCH4
6796,CEBPB,PARP15
6797,ERG,CCDC106
6798,BCL3,MGLL
6799,ERG,CAMP
6800,E2F1,MCM2
6801,ERG,PYCARD
6802,MAX,THBD
6803,SP1,CYBA
6804,TCF3,HIST1H2BD
6805,FOS,GPR20
6806,E2F1,RP11-22N19.2
6807,KLF1,GRIP1
6808,FOS,CDCA5
6809,CEBPB,CDCA5
6810,NOTCH1,AKNA
6811,TCF3,CELA1
6812,GATA1,SPOPL
6813,E2F1,ABO
6814,KLF1,LEXM
6815,ERG,GOLGA8N
6816,CEBPB,RALGDS
6817,GATA1,APOBEC3C
6818,GATA1,EFHC1
6819,TAL1,PPP1R17
6820,E2F1,HOXA9
6821,E2F1,P3H2
6822,ERG,AKNA
6823,BCL3,ZG16B
6824,GATA1,CALM2
6825,TAL1,RAMP3
6826,JUND,IFIT3
6827,BCL3,RNF167
6828,FOS,LINC00865
6829,ERG,RNF149
6830,CEBPB,AMN1
6831,E2F1,SPECC1
6832,MYB,CHSY1
6833,CEBPB,PGM2L1
6834,TAL1,MFAP3L
6835,TAL1,RP11-160O5.1
6836,ETS1,ABHD5
6837,GATA1,MEX3B
6838,E2F1,CASP3
6839,MYB,MOB1A
6840,GATA1,CHMP4C
6841,TCF3,EFNB2
6842,TCF3,PROSER2
6843,FOS,MYOZ3
6844,FOS,RP11-159H10.3
6845,KLF1,RP11-221J22.2
6846,ERG,HPGDS
6847,E2F1,GOLIM4
6848,MAX,PCSK7
6849,CEBPB,HGD
6850,KLF1,EMP1
6851,ETS1,NUCB2
6852,GATA1,PHGDH
6853,GATA1,TMEM140
6854,E2F1,KIR3DL3
6855,ERG,CCR5
6856,FOS,RP11-187E13.1
6857,E2F1,MAP1B
6858,SPI1,LINC00649
6859,E2F1,BAALC
6860,TCF3,ANKRD65
6861,MYB,CTB-55O6.12
6862,TCF3,RP11-117D22.2
6863,ERG,RP11-597D13.9
6864,ERG,GLIPR2
6865,KLF1,CLIC1
6866,TCF3,FAM212B-AS1
6867,KLF1,ZYX
6868,GATA1,CA8
6869,E2F1,YWHAQ
6870,ERG,ARPP21
6871,GATA1,HMMR
6872,MAX,CLMN
6873,KLF1,ASAH1
6874,ERG,CD1E
6875,KLF1,ARSG
6876,E2F1,DNM3
6877,FOS,IGHA2
6878,ETS1,ATG7
6879,TCF3,TNXB
6880,CEBPB,FTH1
6881,TCF3,OIP5
6882,NOTCH1,SLC44A1
6883,E2F1,FAM13A
6884,GATA1,MSANTD3
6885,GATA1,LRRC75B
6886,MYB,CBR3
6887,EBF1,TRAK1
6888,KLF1,KNDC1
6889,MEIS1,JAM3
6890,SP1,TBL1X
6891,ETS1,SYNE2
6892,MYB,AC078883.3
6893,MAX,SCARB2
6894,E2F1,LINC00346
6895,TCF3,RP11-158I9.5
6896,ATF3,ODF3B
6897,SP1,MAFK
6898,E2F1,LINC00467
6899,KLF1,NUDT10
6900,KLF1,RP11-876N24.4
6901,GATA1,TMCC2
6902,NOTCH1,DUS2
6903,NOTCH1,SIPA1
6904,KLF1,COPZ2
6905,ERG,SLC44A1
6906,E2F1,DOK1
6907,ERG,ZNF578
6908,GATA1,ERG
6909,FOS,TRBV2
6910,TAL1,HEXIM2
6911,FOS,CTD-3064M3.7
6912,GATA2,SDCBP
6913,TAL1,KIF20A
6914,ERG,DUS2
6915,ERG,SIPA1
6916,GATA1,CDC42EP3
6917,KLF1,CUEDC1
6918,CEBPB,NAAA
6919,CEBPB,TCIRG1
6920,KLF1,NRXN2
6921,KLF1,RP11-567I13.1
6922,MEIS1,TRAPPC3L
6923,BCL3,SRC
6924,ERG,AK1
6925,FOS,AC114752.3
6926,E2F1,ADORA2B
6927,ZEB1,PHPT1
6928,E2F1,IKZF2
6929,TCF3,SLC1A4
6930,IRF4,RGS10
6931,CEBPB,GNG5
6932,TCF3,TRPM2
6933,MAX,LRRC43
6934,KLF1,EEPD1
6935,MYB,DHTKD1
6936,TAL1,GP6
6937,E2F1,MXRA7
6938,FOS,MED12L
6939,E2F1,EGLN3
6940,MAX,FANK1
6941,CEBPB,MED12L
6942,E2F1,CTC-543D15.8
6943,ERG,DLX4
6944,TCF3,VAMP5
6945,MYB,VASH1
6946,ERG,TK1
6947,FOS,FAM212B
6948,ERG,TSPO
6949,CEBPB,FAM212B
6950,MYB,PTGDR2
6951,MYB,SEMA4C
6952,POU2F2,PLVAP
6953,IRF4,DST
6954,E2F1,LL0XNC01-116E7.2
6955,ERG,VMO1
6956,ERG,CYP4F22
6957,KLF1,RP11-365P13.5
6958,IRF4,PTK2
6959,KLF1,AP5B1
6960,E2F1,CPXM1
6961,BCL6,RBM38
6962,CEBPB,YWHAE
6963,SPI1,C19orf38
6964,MAFK,TMCC2
6965,MAX,MYO1G
6966,GATA1,E2F3
6967,EBF1,WDR66
6968,FOS,PF4V1
6969,KLF1,C1QTNF4
6970,MYB,MYL6B
6971,NOTCH1,SGMS1
6972,TCF3,KANK3
6973,MAFK,FARP2
6974,EBF1,MMP11
6975,KLF1,RP11-1055B8.9
6976,GATA1,LCN2
6977,FOS,FAM124B
6978,KLF1,RP11-746M1.1
6979,IRF4,GLRX
6980,KLF1,RAP2A
6981,NOTCH1,BAIAP2
6982,TAL1,PLOD2
6983,ERG,CYTL1
6984,FOS,RGS7
6985,E2F1,BCL3
6986,SP1,CCDC183
6987,GATA1,SPHK1
6988,ERG,SGMS1
6989,KLF1,KIR2DL4
6990,EBF1,GCNT2
6991,ETS1,TERF1
6992,KLF1,STON2
6993,ERG,MSC
6994,SP1,BMF
6995,ERG,BAIAP2
6996,ERG,SAV1
6997,KLF1,NLRP7
6998,E2F1,RAB11A
6999,FOS,RP11-805I24.1
7000,E2F1,PLCB3
7001,GATA2,SCAMP5
7002,MAX,PKD2
7003,ERG,PPM1J
7004,SP1,CDH23
7005,MAX,AC002454.1
7006,MYB,DST
7007,NOTCH1,P4HB
7008,KLF1,VEGFB
7009,ERG,ZBTB34
7010,MYB,TUBB4B
7011,E2F1,ANXA6
7012,NOTCH1,EDEM3
7013,TCF3,FAM160A1
7014,IRF4,TUBA4A
7015,KLF1,ADAMTS5
7016,ERG,FRY
7017,MYB,PTK2
7018,POU2F2,USHBP1
7019,ERG,P4HB
7020,GATA3,AQP3
7021,CEBPB,MARCH9
7022,ERG,VEGFA
7023,TAL1,ARHGAP21
7024,TAL1,MAP1B
7025,ERG,EDEM3
7026,CEBPB,FAM63A
7027,GATA1,HYOU1
