,TF,Target
2067,ERG,KIF2C
2068,GATA1,DPPA4
2069,TAL1,OVOS2
2070,E2F1,SLC12A3
2071,MAX,ZNF185
2072,ERG,ARHGAP18
2073,E2F1,SRD5A3
2074,SPI1,PRDX3
2075,E2F1,SHE
2076,TAL1,ZNF385D
2077,MYB,FERMT3
2078,ERG,CEACAM3
2079,CEBPB,LST1
2080,KLF1,PLK1
2081,GATA2,RTN2
2082,KLF1,VEGFB
2083,GATA2,VMP1
2084,ZEB1,CTSB
2085,TCF3,CPNE5
2086,CEBPB,ZNF438
2087,MAX,FGFRL1
2088,GATA1,SIGLEC9
2089,KLF1,RP11-158I9.5
2090,E2F1,DMTN
2091,KLF1,DLGAP5
2092,E2F1,RP11-960L18.1
2093,E2F1,PRELID1
2094,GATA1,EMP1
2095,E2F1,SFTPD
2096,ERG,AC114752.3
2097,E2F1,SLC41A2
2098,E2F1,ATL1
2099,KLF1,TMEM64
2100,FOS,MKI67
2101,SPI1,TNFRSF18
2102,GATA1,GP1BA
2103,ERG,FERMT3
2104,E2F1,RTN4
2105,ERG,GRIP1
2106,E2F1,SPHK1
2107,E2F1,FOXP3
2108,KLF1,TMCC2
2109,GATA1,ST3GAL4
2110,GATA1,ITGB3
2111,ERG,RP11-126O1.6
2112,GATA1,HMGA2
2113,GATA1,NEAT1
2114,IRF4,ZFP36L1
2115,CEBPB,IPO11
2116,FOS,RBPMS2
2117,ERG,PTPN18
2118,ETS1,C10orf11
2119,E2F1,HEMGN
2120,GATA1,CXCL3
2121,MAX,PLOD1
2122,MYB,SCARB1
2123,SPI1,CECR1
2124,ZEB1,BZRAP1-AS1
2125,GATA1,EMID1
2126,GATA1,P2RX7
2127,RUNX3,ITGB7
2128,E2F1,COBL
2129,E2F1,NRP1
2130,GATA1,GAB2
2131,TAL1,CTSV
2132,IRF4,RP11-670E13.6
2133,MYB,PAQR7
2134,KLF1,CKLF
2135,ERG,C20orf24
2136,PAX5,ZNF821
2137,MAX,RPL23A
2138,GATA1,RP11-117D22.2
2139,KLF1,TMEM107
2140,PAX5,FCRLA
2141,ERG,SCARB1
2142,TCF3,TP53I3
2143,EBF1,SNX22
2144,EBF1,HAMP
2145,ERG,CAV1
2146,MAX,SGK3
2147,POU2F2,HLA-DMB
2148,E2F1,MDK
2149,TAL1,PRTFDC1
2150,TCF3,SCN1B
2151,EBF1,SH2B2
2152,GATA1,GP6
2153,IRF4,IL2RA
2154,E2F1,CERS4
2155,KLF1,CRYM
2156,E2F1,CXCL5
2157,KLF1,P2RY12
2158,MYB,C9orf139
2159,MAX,TTC7A
2160,GATA1,TRPC6
2161,KLF1,HACD1
2162,MYB,CEBPB
2163,MYB,STON2
2164,TCF3,AC007386.2
2165,MAX,RGCC
2166,KLF1,MTURN
2167,GATA1,SLC7A11
2168,MYB,LY6G6F
2169,GATA1,PTRF
2170,E2F1,IGF2BP2
2171,FOS,RP11-874J12.4
2172,GATA1,ATP1B1
2173,GATA1,DNM3
2174,EBF1,P2RX5-TAX1BP3
2175,ERG,CABP5
2176,E2F1,UTS2
2177,KLF1,FZD1
2178,GATA1,LGALS12
2179,EBF1,FAM64A
2180,ERG,C9orf139
2181,TAL1,RP11-879F14.2
2182,EBF1,AURKB
2183,KLF1,MEX3B
2184,CEBPB,SLC1A4
2185,TAL1,KCNIP2-AS1
2186,E2F1,TMTC1
2187,POU2F2,ATP6V0D1
2188,MYB,RP11-326C3.15
2189,IRF4,WDR66
2190,TAL1,CADM4
2191,MYB,SLX4
2192,GATA1,CDC45
2193,KLF1,TNXB
2194,MYB,SPATS2L
2195,KLF1,HMGB3
2196,ERG,LY6G6F
2197,E2F1,RGS2
2198,E2F1,LLGL2
2199,GATA1,P2RY1
2200,GATA1,CLU
2201,E2F1,VMO1
2202,KLF1,UBE2J1
2203,ERG,LHFP
2204,E2F1,MYCN
2205,TAL1,LHFPL2
2206,TCF3,CTSD
2207,ERG,RP4-539M6.22
2208,CEBPB,CDCA8
2209,EBF1,CXCR5
2210,JUND,AHI1
2211,KLF1,CAPN12
2212,ERG,RP11-326C3.15
2213,GATA1,TPP1
2214,CEBPB,DYSF
2215,FOS,CLIC1
2216,ERG,SLX4
2217,MAX,HES6
2218,EBF1,RTN3
2219,ERG,SPATS2L
2220,FOS,PDE2A
2221,GATA1,GSTO1
2222,TAL1,LYNX1
2223,JUND,DLGAP1-AS1
2224,KLF1,DLG5
2225,RUNX3,C12orf75
2226,SPI1,LINC00649
2227,ERG,SMPDL3B
2228,CEBPB,SH3TC2
2229,MAX,RPS29
2230,GATA1,DEPTOR
2231,GATA1,COL24A1
2232,E2F1,C1orf198
2233,MAX,FNIP2
2234,LMO2,ZBTB20
2235,E2F1,IGSF10
2236,ERG,CCR5
2237,EBF1,SIDT1
2238,IRF4,SPRED1
2239,ERG,ZDHHC17
2240,E2F1,MYL6B
2241,MYB,YES1
2242,ERG,NEURL1
2243,IRF4,FADS1
2244,ETS1,SLFN5
2245,ERG,DUS2
2246,TAL1,ITGA2
2247,E2F1,FXYD1
2248,EBF1,TK1
2249,KLF1,GFI1B
2250,E2F1,ADORA2B
2251,MYB,RUNX2
2252,MAX,TLR5
2253,E2F1,ATP8B2
2254,MAF,MFGE8
2255,ERG,NFKBIE
2256,KLF1,CXCR1
2257,ERG,MEF2C-AS1
2258,E2F1,CYYR1
2259,KLF1,C9orf47
2260,TCF3,AEBP1
2261,GATA1,SMIM24
2262,ERG,YES1
2263,E2F1,CYBA
2264,ERG,HJURP
2265,GATA1,MFAP3L
2266,E2F1,CADM4
2267,TCF3,AURKB
2268,EBF1,YWHAE
2269,EBF1,LGALS1
2270,E2F1,CCNJL
2271,ERG,PDE5A
2272,TAL1,AP001189.4
2273,KLF1,OAZ2
2274,E2F1,RP11-384P7.7
2275,KLF1,MYO1B
2276,MAX,FUCA2
2277,TCF3,TLN1
2278,EBF1,TNFRSF1B
2279,ERG,PPCDC
2280,E2F1,HBA2
2281,ERG,ATG3
2282,FOS,TOP2A
2283,MAX,COQ2
2284,TCF3,ERBB2
2285,KLF1,RGS7
2286,ERG,WASF1
2287,MYB,TSPO
2288,TCF3,PARP15
2289,TAL1,AF127936.9
2290,ERG,FCGRT
2291,ETS1,RP2
2292,GATA1,ANKRD55
2293,GATA1,LRRC32
2294,CEBPB,FAM212B
2295,E2F1,CA8
2296,TCF3,ELOVL6
2297,E2F1,CDKN2D
2298,MAX,CD99
2299,TAL1,SYTL4
2300,TAL1,CRYGD
2301,EBF1,LPAR5
2302,GATA1,RP11-296A18.6
2303,E2F1,FAM63A
2304,ERG,TSPO
2305,GATA1,TNS3
2306,IRF4,AK9
2307,GATA1,IRF2BP2
2308,JUND,LDLR
2309,GATA1,DAPK1
2310,EBF1,IL7
2311,TCF3,GABARAP
2312,ERG,CXCL9
2313,FOS,CDC20
2314,ERG,GPR20
2315,RUNX3,ADRBK2
2316,E2F1,EPHA2
2317,FOS,TROAP
2318,MYB,ARSB
2319,ETS1,ADAP2
2320,MAX,LL0XNC01-116E7.2
2321,KLF1,RP11-390P2.4
2322,ERG,MSR1
2323,MYB,SUSD1
2324,E2F1,TP53I3
2325,GATA1,COMT
2326,E2F1,PTTG1
2327,ERG,ADGRG3
2328,KLF1,FIBCD1
2329,KLF1,ANKRD50
2330,E2F1,SCN1B
2331,GATA1,PHTF1
2332,KLF1,SOD2
2333,CEBPB,AKIRIN2
2334,CEBPB,RTKN2
2335,TCF3,MAP1A
2336,CEBPB,TACSTD2
2337,SPIB,SMC6
2338,ERG,NACC2
2339,ERG,HBA1
2340,E2F1,PALD1
2341,KLF1,DNAH12
2342,FOS,FFAR3
2343,GATA1,C3AR1
2344,ERG,SUSD1
2345,TCF3,RAB13
2346,SPI1,FBXL5
2347,GATA1,DENND2C
2348,KLF1,PITX1
2349,SPI1,BLVRB
2350,KLF1,STXBP2
2351,KLF1,SLITRK4
2352,CEBPB,GMPR
2353,CEBPB,HIST1H2BJ
2354,CEBPB,B3GNT5
2355,PAX5,WDR34
2356,MYB,LEFTY1
2357,LYL1,MEF2C
2358,TAL1,CTNNAL1
2359,GATA1,PDGFA
2360,CEBPB,CD63
2361,MYB,TBC1D8
2362,KLF1,E2F1
2363,ERG,ADRBK1
2364,E2F1,CTSD
2365,FOS,DIAPH3
2366,MAX,PDE2A
2367,ERG,CENPW
2368,ERG,ARSJ
2369,TCF3,SRA1
2370,E2F1,CAPZA2
2371,E2F1,TFPI
2372,ERG,CDK1
2373,GATA1,FGD6
2374,GATA1,CRIM1
2375,CEBPB,RP1-90J20.8
2376,MYB,TCIRG1
2377,JUND,ANXA2
2378,EBF1,NCAPG
2379,KLF1,SLC16A6
2380,ERG,LEFTY1
2381,GATA1,PPP1R17
2382,KLF1,ARPP21
2383,E2F1,CAMKK2
2384,JUND,MAFF
2385,TCF3,TMEM210
2386,GATA1,C5orf30
2387,ERG,DNAJC12
2388,KLF1,LDB2
2389,KLF1,BCAT1
2390,KLF1,HOXA10
2391,GATA1,MYO1G
2392,SPI1,ANXA5
2393,TAL1,CTB-55O6.8
2394,GATA1,SYCP2L
2395,CEBPB,CHP1
2396,TCF3,TYMP
2397,GATA1,NPAS2
2398,KLF1,CLEC17A
2399,KLF1,SRD5A1
2400,MAX,AC002454.1
2401,GATA1,RP11-185E8.1
2402,ERG,TCIRG1
2403,MYB,CDKL1
2404,SPI1,C19orf38
2405,CEBPB,GLCCI1
2406,TAL1,EFNB2
2407,CEBPB,CTSS
2408,ETS1,ISCA1
2409,TCF3,GLIPR2
2410,LMO2,RBM38
2411,E2F1,RP11-722E23.2
2412,GATA1,ELOVL7
2413,TCF3,LINC01063
2414,MYB,GNAI2
2415,TCF3,HIP1
2416,KLF1,CRIP3
2417,KLF1,SLC35F3
2418,MYB,RP11-452H21.4
2419,ERG,RAB10
2420,FOS,UBE2C
2421,GATA1,BNIP3L
2422,CEBPB,TBXA2R
2423,MAX,TRIO
2424,ERG,CDKL1
2425,CEBPB,DPF3
2426,KLF1,C11orf80
2427,ERG,CALD1
2428,MYB,FTH1
2429,ERG,GNAI2
2430,IRF4,NEAT1
2431,GATA1,PLEKHO2
2432,CEBPB,RTN2
2433,CEBPB,VMP1
2434,MAX,TMEM150B
2435,POU2F2,ELOVL6
2436,GATA1,CPA3
2437,JUND,SEPT11
2438,E2F1,TLN1
2439,TCF3,VEGFB
2440,TCF3,RP11-158I9.5
2441,TAL1,SELP
2442,ERG,RP11-452H21.4
2443,KLF1,SLC4A3
2444,KLF1,CTD-3037G24.4
2445,CEBPB,SDCBP
2446,CEBPB,CD2AP
2447,TAL1,IGKV1-16
2448,CEBPB,SCAMP5
2449,ZEB1,RTN3
2450,EBF1,FCER1G
2451,E2F1,C4orf33
2452,GATA1,GPX1
2453,E2F1,ERBB2
2454,GATA1,LRRC43
2455,TAL1,RP11-10A14.5
2456,CEBPA,LRRC25
2457,TCF3,TMCC2
2458,LMO2,EMILIN2
2459,ERG,NPW
2460,TCF3,RAB11A
2461,MYB,GCNT1
2462,KLF1,LINC01122
2463,GATA2,AHI1
2464,IRF4,RP11-117D22.2
2465,ERG,P2RY2
2466,EBF1,AC079630.4
2467,MYB,CRYM-AS1
2468,MYB,UHRF1
2469,GATA1,MYB
2470,GATA1,PRKG2
2471,E2F1,ELOVL6
2472,MAX,BHLHE41
2473,CEBPB,TOX
2474,IRF4,RPS29
2475,ERG,ITPRIPL2
2476,KLF1,KCTD5
2477,CEBPB,PMEPA1
2478,ERG,HIST1H2BG
2479,KLF1,RP11-1055B8.9
2480,IRF4,CD74
2481,RUNX3,PITPNC1
2482,MYB,RIN1
2483,SPI1,ULK3
2484,KLF1,LINC00299
2485,ERG,H2AFY
2486,GATA1,KIFC3
2487,TCF3,SLC9A7
2488,E2F1,CXCR2
2489,ERG,TPM4
2490,ERG,UHRF1
2491,TCF3,CKLF
2492,E2F1,ULK1
2493,MAX,TROAP
2494,E2F1,F11R
2495,ERG,KRT5
2496,KLF1,BIRC5
2497,MYB,LINC00936
2498,ZEB1,LGALS1
2499,SPI1,MT1F
2500,MYB,SEC61B
2501,GATA1,DRAM1
2502,MAFK,LUCAT1
2503,CEBPB,FLNB
2504,CEBPB,RP11-443B7.1
2505,FOS,HIST1H3G
2506,KLF1,ACTB
2507,ZEB1,TNFRSF1B
2508,CEBPB,C10orf54
2509,KLF1,SDSL
2510,GATA1,LY86-AS1
2511,ETS1,MEFV
2512,GATA1,SEPP1
2513,E2F1,SUGCT
2514,KLF1,FAM212B-AS1
2515,KLF1,LINC00158
2516,CEBPB,ACSM3
2517,ERG,TM4SF1
2518,E2F1,MAP1A
2519,ERG,LINC00936
2520,MYB,FAM96A
2521,MAX,IL10RB-AS1
2522,ERG,SEC61B
2523,KLF1,PDZD4
2524,GATA1,ST3GAL6
2525,SPI1,MAPK13
2526,TCF3,FZD1
2527,TAL1,JAM3
2528,E2F1,KCNJ2
2529,E2F1,RAB13
2530,ERG,LAPTM4B
2531,GATA1,DHTKD1
2532,CEBPB,SPRY2
2533,MYB,LGMN
2534,CEBPB,SSX2IP
2535,MYB,IGF2BP3
2536,GATA1,TNS1
2537,E2F1,TDRD9
2538,CEBPB,ZNRF1
2539,KLF1,ITLN1
2540,JUND,MYEOV
2541,KLF1,ZNF821
2542,MAX,LIM2
2543,ERG,FAM96A
2544,KLF1,CDKN3
2545,KLF1,CDT1
2546,KLF1,KCNK10
2547,EBF1,FAM221B
2548,MYB,CCDC106
2549,EBF1,METTL8
2550,ZEB1,PPP1R3E
2551,ERG,FSTL1
2552,E2F1,MITF
2553,E2F1,SCN3A
2554,TAL1,GATA1
2555,ERG,LGMN
2556,ZEB1,BCL9L
2557,TAL1,SCGB1C1
2558,KLF1,PROC
2559,ETS1,RHOQ
2560,IRF4,GPR35
2561,ETS1,RASGRP4
2562,POU2F2,HIP1
2563,TCF3,DLG5
2564,E2F1,TMEM210
2565,CEBPB,RAP1GAP2
2566,GATA1,RP11-221J22.2
2567,TAL1,CDCA2
2568,E2F1,TBC1D31
2569,GATA1,ITGB5
2570,CEBPB,TOR4A
2571,GATA2,CCNA2
2572,KLF1,EGFL7
2573,E2F1,TYMP
2574,ERG,PCDH1
2575,E2F1,PLAGL2
2576,CEBPB,MAT2A
2577,GATA1,ANGPT1
2578,ERG,CENPM
2579,E2F1,DACH1
2580,ERG,NUSAP1
2581,EBF1,PTPRK
2582,CEBPB,ABHD6
2583,GATA1,PTPN18
2584,FOS,SLC8A1-AS1
2585,FOS,CENPF
2586,ERG,RPS3
2587,CEBPB,GLUL
2588,MYB,MMP11
2589,MYB,SOBP
2590,E2F1,HIP1
2591,IRF4,RP11-874J12.4
2592,FOS,HJURP
2593,ERG,ANO6
2594,TCF3,ARHGEF12
2595,MAX,CDC42EP2
2596,MAX,INSR
2597,CEBPB,LEPROT
2598,E2F1,TNRC18
2599,TAL1,SPOCD1
2600,TAL1,PDZK1IP1
2601,ERG,SUCNR1
2602,GATA1,CAV1
2603,TCF3,MYO1B
2604,TCF3,METTL8
2605,ERG,MMP11
2606,MAX,FAH
2607,GATA1,AC007405.6
2608,MYB,TUBA1B
2609,MAX,LRP3
2610,ERG,CHPF
2611,CEBPB,SMYD3
2612,EBF1,SLC2A1
2613,E2F1,PLK1
2614,ZEB1,CISH
2615,GATA1,PHC2
2616,E2F1,VEGFB
2617,E2F1,RP11-158I9.5
2618,E2F1,DLGAP5
2619,ZEB1,APLP2
2620,TCF3,MAP7
2621,GATA2,PSAP
2622,MYB,INAFM2
2623,IRF4,VASP
2624,TCF3,RP1-187B23.1
2625,GATA1,MOB3C
2626,EBF1,NFKBIA
2627,KLF1,PLCB4
2628,ERG,FMNL2
2629,KLF1,S100A6
2630,TCF3,HEG1
2631,GATA1,CABP5
2632,ERG,TUBA1B
2633,E2F1,TMCC2
2634,MYB,CKAP2L
2635,MYB,C1QTNF4
2636,TCF3,DLEU1
2637,TCF3,MARVELD1
2638,KLF1,PLA2G4A
2639,ERG,NT5E
2640,ERG,INAFM2
2641,EBF1,TNFRSF17
2642,FOS,RP11-552D4.1
2643,IRF4,PHTF1
2644,CEBPB,FAM129B
2645,KLF1,RP11-298E9.5
2646,MYB,ITGA2B
2647,ERG,LRP12
2648,KLF1,MMRN1
2649,EBF1,USHBP1
2650,ERG,CKAP2L
2651,ERG,C1QTNF4
2652,ETS1,CAPN1
2653,ETS1,TUBA4A
2654,EBF1,B3GNT7
2655,E2F1,SLC9A7
2656,GATA1,RP11-326C3.15
2657,KLF1,CTD-3064M3.7
2658,GATA1,SLX4
2659,MAX,SCARB1
2660,E2F1,CKLF
2661,PAX5,PKIG
2662,CEBPB,TGFB2
2663,ERG,KRT81
2664,EBF1,LYPLAL1-AS1
2665,KLF1,BCL2L11
2666,E2F1,TMEM107
2667,GATA2,CTNND1
2668,ERG,C2orf88
2669,MYB,ATP13A2
2670,KLF1,HIC1
2671,CEBPB,CASP5
2672,TCF3,SOD2
2673,CEBPB,ACSBG1
2674,TCF3,PGLS
2675,CEBPB,MIDN
2676,SPI1,RNF130
2677,SPIB,FAM129C
2678,E2F1,P2RY12
2679,E2F1,HACD1
2680,GATA1,DUS2
2681,E2F1,SAV1
2682,KLF1,ATP6V0B
2683,MAX,UCK2
2684,BCL6,ETS1
2685,POU2F2,UBE2J1
2686,MAX,CARD9
2687,KLF1,AP000487.5
2688,FOS,HMGB2
2689,TCF3,SIPA1L3
2690,ZEB1,FCER1G
2691,ERG,RHOBTB1
2692,ERG,ATP13A2
2693,ETS1,ICAM1
2694,EBF1,GPR18
2695,LMO2,SIT1
2696,MYB,APOBEC3C
2697,EBF1,AHNAK
2698,MYB,HS3ST3B1
2699,CEBPB,RAB11FIP1
2700,EBF1,FAM167A
2701,ETS1,IL2RG
2702,KLF1,SRC
2703,E2F1,FZD1
2704,EBF1,ADARB1
2705,CEBPA,LINC00877
2706,MYB,MED12L
2707,TAL1,RP11-164P12.3
2708,GATA1,YES1
2709,GATA1,TRAPPC3L
2710,E2F1,MEX3B
2711,EBF1,SPC24
2712,KLF1,LATS2
2713,E2F1,HMGB3
2714,IRF4,TMSB4X
2715,MYB,GAS2L1
2716,CEBPB,MSLN
2717,E2F1,TNXB
2718,GATA1,PDE5A
2719,ERG,CLCN5
2720,TCF3,SFT2D1
2721,CEBPB,IRAK2
2722,MYB,YWHAH
2723,ERG,APOBEC3C
2724,ERG,HS3ST3B1
2725,MAX,HBEGF
2726,CEBPB,DTL
2727,ERG,AP1S2
2728,CEBPB,IL6
2729,E2F1,UBE2J1
2730,SPI1,BID
2731,MAX,CTA-384D8.34
2732,TCF3,ACY3
2733,KLF1,SPECC1
2734,TCF3,E2F1
2735,ERG,MED12L
2736,GATA1,FSCN1
2737,GATA1,PPCDC
2738,CEBPB,RAB30
2739,ERG,RBPMS
2740,ETS1,SSFA2
2741,GATA1,ATG3
2742,POU2F2,GFI1B
2743,ETS1,FAM91A1
2744,FOS,CDK1
2745,JUND,HIVEP3
2746,CEBPB,CIB2
2747,MYB,AMN1
2748,EBF1,FCHSD2
2749,SPI1,AP2S1
2750,KLF1,RP3-467K16.4
2751,ERG,HBD
2752,TAL1,KLHL10
2753,ERG,GAS2L1
2754,CEBPB,RNF130
2755,TCF3,BCAT1
2756,E2F1,DLG5
2757,ERG,YWHAH
2758,ERG,MAFK
2759,TAL1,GTSE1
2760,CEBPB,HIST1H3H
2761,JUND,TK2
2762,GATA1,PON2
2763,KLF1,UTF1
2764,ERG,MBP
2765,ERG,MYOF
2766,EBF1,TTC21A
2767,ERG,WLS
2768,KLF1,KLHL35
2769,TCF3,CLEC17A
2770,EBF1,CHMP4C
2771,KLF1,WDR34
2772,ERG,PFKFB2
2773,GATA1,TNFRSF1B
2774,PAX5,EBF1
2775,KLF1,ZNF385D
2776,EBF1,TRIP10
2777,E2F1,CXCR1
2778,CEBPB,TSPAN18
2779,CEBPB,NRXN2
2780,KLF1,NOTCH4
2781,GATA1,ASAP2
2782,CEBPB,IL18R1
2783,ETS1,VEGFA
2784,TAL1,NRXN2
2785,GATA1,HOXA10-AS
2786,E2F1,C9orf47
2787,GATA1,CCNB1
2788,ERG,EMP1
2789,MYB,ICAM4
2790,SPIB,ARHGAP24
2791,MAX,AC007880.1
2792,E2F1,CALML4
2793,TCF3,SPC24
2794,ETS1,ATP11A
2795,TCF3,C11orf80
2796,E2F1,OSBPL5
2797,CEBPA,ALDH3B1
2798,ERG,RNASET2
2799,MYB,DSE
2800,ATF3,GNS
2801,IRF4,SERPINB9P1
2802,CEBPB,AP2S1
2803,MYB,EMID1
2804,MYB,P2RX7
2805,E2F1,MYO1B
2806,GATA1,RP11-305L7.3
2807,ERG,GAB1
2808,GATA1,ADGRG3
2809,TCF3,AUTS2
2810,E2F1,FARP2
2811,MYB,GAB2
2812,CEBPB,TOX2
2813,ERG,ITGB3
2814,ERG,HMGA2
2815,TAL1,PROM1
2816,GATA1,NACC2
2817,ERG,ICAM4
2818,GATA1,HBA1
2819,GATA1,TRIQK
2820,MAX,NOSIP
2821,MAX,DUSP3
2822,TCF3,SIAE
2823,E2F1,RGS7
2824,EBF1,COL13A1
2825,IRF4,ITPR1
2826,ZEB1,LIMA1
2827,ERG,DSE
2828,MAX,CDC25C
2829,ERG,P2RX7
2830,MYB,EVA1B
2831,GATA1,CDHR3
2832,FOS,FTH1
2833,MYB,RHOG
2834,KLF1,KCTD10
2835,EBF1,GNG3
2836,CEBPB,AHI1
2837,KLF1,CTSV
2838,MAX,RP4-633O19__A.1
2839,MAX,SECTM1
2840,KLF1,ZDHHC19
2841,E2F1,DLEU1
2842,SPI1,APBB1
2843,MYB,SLC7A11
2844,ERG,IGFBP4
2845,CEBPB,LTBP1
2846,CEBPB,ASPM
2847,MYB,PTRF
2848,ERG,UBXN2B
2849,KLF1,POU2F2
2850,CEBPB,RGS9
2851,KLF1,PRTFDC1
2852,MYB,ATP1B1
2853,TCF3,LAP3
2854,KLF1,IGHA2
2855,ERG,EVA1B
2856,MAX,TNFRSF8
2857,CEBPB,RP11-24F11.2
2858,IRF4,THEMIS2
2859,KLF1,LIMK2
2860,ERG,RHOG
2861,KLF1,CTSL
2862,KLF1,AVP
2863,TCF3,IFITM2
2864,KLF1,ABCA2
2865,CEBPB,CTDSPL
2866,KLF1,LRRC8A
2867,TCF3,BIRC5
2868,ERG,SLC7A11
2869,ERG,FHL2
2870,CEBPB,RP11-76E17.3
2871,GATA1,LEFTY1
2872,ERG,PTRF
2873,TAL1,ARPP21
2874,CEBPB,AP1S3
2875,FOS,STARD4-AS1
2876,ERG,DNM3
2877,EBF1,AGPAT5
2878,TAL1,FRMD3
2879,MAX,ATG7
2880,E2F1,FIBCD1
2881,GATA1,CD34
2882,ERG,TCN2
2883,KLF1,KCNIP2-AS1
2884,EBF1,RP1-244F24.1
2885,E2F1,SOD2
2886,MAX,HMGB2
2887,KLF1,CBFA2T3
2888,GATA1,STXBP6
2889,IRF4,INSR
2890,ERG,CDC45
2891,MYB,RP11-539L10.2
2892,POU2F2,E2F1
2893,MYB,GSTO1
2894,E2F1,DNAH12
2895,ERG,CAT
2896,E2F1,SIPA1L3
2897,TCF3,PDZD4
2898,MYB,DEPTOR
2899,MAX,EVI5
2900,KLF1,LHFPL2
2901,CEBPB,CUEDC1
2902,CEBPB,PLVAP
2903,POU2F2,SLC16A6
2904,CEBPB,SCPEP1
2905,GATA1,RAB10
2906,GATA1,NCAPG
2907,E2F1,SLITRK4
2908,TCF3,ZNF821
2909,KLF1,LYNX1
2910,TCF3,CDKN3
2911,IRF4,FERMT3
2912,ERG,GSTO1
2913,PAX5,SEMA4B
2914,GATA1,CALD1
2915,MAX,FOS
2916,CEBPB,PDE3A
2917,ERG,DEPTOR
2918,JUND,B3GNT5
2919,SPI1,NPC2
2920,ERG,COL24A1
2921,EBF1,KLF1
2922,KLF1,OSBPL1A
2923,MYB,RRM2
2924,ERG,MFSD7
2925,MYB,SMIM24
2926,TCF3,PROC
2927,TCF3,RP11-783K16.5
2928,GATA1,ATP5J2-PTCD1
2929,EBF1,RABEP2
2930,KLF1,ITGA2
2931,MYB,CCDC102A
2932,MAX,INPPL1
2933,MAX,TBC1D8
2934,ZEB1,FGR
2935,ERG,ACPP
2936,E2F1,ARPP21
2937,E2F1,SLC16A6
2938,E2F1,LDB2
2939,E2F1,BCAT1
2940,E2F1,HOXA10
2941,LMO2,SLC11A1
2942,ERG,RRM2
2943,IRF4,C20orf24
2944,ERG,CHADL
2945,GATA1,NPW
2946,CEBPB,FAM160A1
2947,MYB,KIAA0513
2948,TAL1,CCNA2
2949,GATA1,HEXB
2950,TCF3,EGFL7
2951,IRF4,SCARB1
2952,CEBPB,TSPAN2
2953,ERG,CYP46A1
2954,TCF3,PRUNE
2955,KLF1,ATP1B3
2956,ERG,MFAP3L
2957,ERG,FOLR2
2958,E2F1,CLEC17A
2959,EBF1,GSTP1
2960,ERG,CCDC102A
2961,ETS1,BSDC1
2962,EBF1,ZBTB32
2963,JUND,NINJ2
2964,KLF1,NEK8
2965,CEBPB,FBN2
2966,GATA1,HIST1H2BG
2967,MAX,HK2
2968,ETS1,TREM1
2969,SPI1,LYST
2970,ERG,KIAA0513
2971,GATA1,H2AFY
2972,GATA1,UHRF1
2973,TCF3,ARL11
2974,CEBPB,NPC2
2975,EBF1,SH3TC1
2976,MYB,ABHD15
2977,E2F1,SLC35F3
2978,SPI1,NAPRT
2979,CEBPA,ARRB1
2980,TAL1,LINC00853
2981,TAL1,TTC39A
2982,E2F1,MYBL2
2983,KLF1,MRAS
2984,IRF4,C9orf139
2985,TAL1,KNDC1
2986,E2F1,C11orf80
2987,GATA2,RHOBTB3
2988,KLF1,AF127936.9
2989,MYB,IRF2BP2
2990,LMO2,PAK1
2991,ERG,SLC25A42
2992,E2F1,AUTS2
2993,EBF1,TSPAN9
2994,TAL1,ACTB
2995,JUND,VMP1
2996,TAL1,C6orf25
2997,FOS,GOLIM4
2998,CEBPB,LINC00240
2999,CEBPB,PSAP
3000,E2F1,SLC4A3
3001,GATA1,TM4SF1
3002,EBF1,SLC12A3
3003,TAL1,FAM212B-AS1
3004,E2F1,CTD-3037G24.4
3005,KLF1,CRYGD
3006,GATA1,PIR
3007,MYB,CAPNS1
3008,TCF3,S100A6
3009,CEBPB,RASSF8-AS1
3010,IRF4,RP11-326C3.15
3011,MYB,C15orf48
3012,ERG,IRF2BP2
3013,CEBPB,THRB
3014,E2F1,GTPBP2
3015,ERG,LRRK1
3016,MYB,MAP3K5
3017,ERG,DAPK1
3018,IRF4,SPATS2L
3019,GATA1,LAPTM4B
3020,EBF1,RP11-960L18.1
3021,EBF1,PRELID1
3022,ERG,PLEKHG1
3023,KLF1,ZGLP1
3024,E2F1,LINC01122
3025,CEBPB,LYST
3026,CEBPB,PHPT1
3027,CEBPB,MAFF
3028,PAX5,RP11-111A22.1
3029,TCF3,GSTP1
3030,ERG,PLXND1
3031,ERG,CAPNS1
3032,GATA1,VASH1
3033,EBF1,RTN4
3034,IRF4,ZDHHC17
3035,KLF1,CDC42EP1
3036,SPI1,ZFYVE28
3037,TCF3,AK1
3038,ERG,DCLRE1A
3039,ERG,C15orf48
3040,GATA1,FSTL1
3041,E2F1,KCTD5
3042,ERG,VIMP
3043,MAX,CRYM-AS1
3044,ERG,MAP3K5
3045,CEBPB,BEND6
3046,TCF3,LINC01504
3047,E2F1,RP11-1055B8.9
3048,FOS,CKAP2L
3049,TAL1,HMHB1
3050,E2F1,LINC00299
3051,ERG,ALOX12
3052,FOS,CLSTN3
3053,GATA1,TPM1
3054,TCF3,CTD-3064M3.7
3055,MAX,RP11-670E13.6
3056,ERG,RP11-553L6.2
3057,ETS1,LAT
3058,ETS1,AGO4
3059,CEBPB,DGAT2
3060,E2F1,BIRC5
3061,MAX,RIN1
