,TF,Target
27253,NOTCH1,FOSL1
27254,KLF1,PVRIG
27255,FOXP1,VDR
27256,ERG,RP11-127B20.3
27257,MYB,PLB1
27258,VDR,RP11-81H14.2
27259,IRF4,TUBA1B
27260,BRCA1,GUCY2D
27261,ERMAP,TRIM9
27262,GATA1,SMPD2
27263,KLF1,REEP4
27264,MYB,FERMT3
27265,MYH11,FRMD3
27266,FOXM1,WWC2
27267,SIX5,SLC10A5
27268,POU2F1,DNAJC17
27269,BRCA1,MPZ
27270,E2F1,VKORC1L1
27271,SIX5,IGHV1-46
27272,TCF3,BRCA2
27273,SIX5,FAM69A
27274,IRF4,RP1-197B17.3
27275,FOS,DES
27276,MYB,ENO2
27277,KLF1,ZSWIM1
27278,GATA1,C15orf52
27279,ERG,ADGRD2
27280,MYB,CDKN2D
27281,TCF12,TGFB1
27282,FOS,NEB
27283,KLF1,BBS12
27284,E2F1,KDELR2
27285,KLF1,AGAP1
27286,GATA1,IRAK2
27287,ERMAP,GATA3-AS1
27288,ETS1,RP11-489E7.4
27289,ERMAP,ADAM12
27290,GATA1,E2F2
27291,FOXM1,SLC35F3
27292,PBX3,ZFP36L1
27293,PAX5,ZNF821
27294,EGR2,RP11-219B4.7
27295,KLF1,AC104699.1
27296,SIX5,GOLGA8N
27297,CEBPB,ZNF180
27298,ERG,MTA3
27299,MYB,CTA-292E10.6
27300,HDAC1,TPBGL
27301,HDAC1,RNPEPL1
27302,MAF,CDC14B
27303,GATA1,SLC5A3
27304,ERG,TMEM243
27305,ERG,TINF2
27306,KLF1,TRIM58
27307,BRCA1,IGHA2
27308,CEBPB,WDR89
27309,EGR2,LINC00683
27310,ERMAP,STK32B
27311,SIX5,CTIF
27312,KLF1,ACAP2
27313,SIX5,CTD-2325P2.3
27314,GATA1,IRF6
27315,TCF3,LINC00309
27316,FOXM1,HTR7
27317,FOXM1,SOCS7
27318,HDAC1,ABCA7
27319,NOTCH1,MAFK
27320,ERMAP,FFAR3
27321,BCL3,RP11-325F22.2
27322,IRF4,TRAK1
27323,TCF12,KLF6
27324,PBX3,RTP5
27325,CEBPB,SPRY2
27326,MAX,CARNS1
27327,CEBPB,ITGB3
27328,TCF12,GAB1
27329,KLF1,OLFM1
27330,PBX3,PHF5A
27331,E2F1,RP11-809O17.1
27332,ERG,WDR89
27333,STAT1,TRIB3
27334,PBX3,MXD3
27335,ERG,ZNF605
27336,CEBPB,ARHGAP11A
27337,TCF3,AMH
27338,CEBPB,VAMP5
27339,NOTCH1,RP11-54C4.3
27340,POU2F1,ZNF500
27341,FOXM1,RP11-556I14.1
27342,TCF3,CARM1
27343,ERMAP,APOA1
27344,FOS,TNXB
27345,CEBPB,MYO1B
27346,TCF12,P2RY6
27347,ERG,NEIL2
27348,E2F1,CASP5
27349,JUND,LRRC61
27350,ERG,ITGB3
27351,CEBPB,LMNB2
27352,E2F1,CNTLN
27353,E2F1,SUPT4H1
27354,MAX,SIX5
27355,MYB,SCYL3
27356,NOTCH1,LRRC45
27357,FOS,SEPT4
27358,FOS,AC008753.6
27359,KLF1,ATP9A
27360,MYH11,ZNF821
27361,HDAC1,NDUFC2
27362,TCF3,AZU1
27363,TCF3,TBKBP1
27364,NOTCH1,GSTO1
27365,E2F1,MAP3K6
27366,GATA1,LDLRAD3
27367,SRF,ARHGEF1
27368,CEBPB,PPL
27369,HDAC1,TIMELESS
27370,ETS1,GNL1
27371,FOXM1,ZNF287
27372,ERG,MYO1B
27373,CEBPB,RAD54L2
27374,E2F1,LAMB1
27375,TCF3,MSN
27376,STAT1,PGAP2
27377,FOXM1,JUNB
27378,ERG,LMNB2
27379,VDR,SMAD1
27380,FOS,FAM179A
27381,NOTCH1,CTD-2616J11.14
27382,PBX3,TSPAN15
27383,SIX5,RP11-212I21.2
27384,E2F1,FHOD1
27385,ETS1,ATP6V0A1
27386,ERG,RP11-366L5.1
27387,ERMAP,MB21D2
27388,FOXM1,SYNE4
27389,VDR,SLC26A5
27390,HDAC1,SNAI1
27391,FOS,RBM15
27392,BRCA1,BRSK1
27393,ERG,GPC4
27394,MAX,ABHD6
27395,TAL1,RP11-219A15.1
27396,E2F1,BEND2
27397,ETS1,KAT6A
27398,FOS,C1R
27399,CEBPB,ANK1
27400,TCF3,UCK2
27401,EBF1,WWC3
27402,EGR2,KRT23
27403,BRCA1,RP11-5C23.1
27404,GATA1,PPY
27405,VDR,EPHB2
27406,ERG,RAD54L2
27407,FOS,CPXM1
27408,FOS,TUFT1
27409,ERG,RP11-442O1.4
27410,CDK9,GLRX
27411,MAX,CENPA
27412,KLF1,TMEM8B
27413,ERMAP,GPRC5B
27414,MYH11,MAP3K6
27415,VDR,TMEM246
27416,KLF1,CDC42BPA
27417,FOS,RP11-102N12.2
27418,GATA1,SCHIP1
27419,TCF12,CYP46A1
27420,E2F1,USP6NL
27421,FOS,RP11-154H23.3
27422,E2F1,LIM2
27423,FOXM1,RP11-574F21.2
27424,KLF1,ANKRD35
27425,CEBPB,HSD17B7
27426,BRCA1,CHST8
27427,CTCF,ZFHX3
27428,ETS1,DCAF11
27429,FOXM1,KRT2
27430,VDR,TMC5
27431,E2F1,RP4-563E14.1
27432,E2F1,SNTA1
27433,ERG,C14orf93
27434,GATA1,RPS18
27435,E2F1,RP11-540O11.6
27436,POU2F1,SEC11A
27437,VDR,H2BFS
27438,ERMAP,MTUS1
27439,CEBPB,FOSB
27440,E2F1,CHMP1B
27441,CEBPB,DNAJC15
27442,PBX3,GPATCH1
27443,IRF4,CD47
27444,MAX,HMOX2
27445,NOTCH1,INTS4
27446,E2F1,LRRCC1
27447,HDAC1,CCNG1
27448,ERG,RP11-394O4.3
27449,KLF1,PDE4A
27450,EGR2,RBPMS2
27451,CEBPB,ACTA2
27452,ERG,WDFY3
27453,ETS1,LTB
27454,HDAC1,EVI5
27455,ERMAP,NBPF1
27456,TAL1,CLSPN
27457,NOTCH1,USHBP1
27458,BRCA1,PWP2
27459,SIX5,RP4-605O3.4
27460,SIX5,EPN2
27461,MAX,FBXW9
27462,IRF4,ANXA1
27463,MYH11,USP6NL
27464,TAL1,DNAH10
27465,VDR,RP11-479G22.8
27466,HDAC1,ARL14EP
27467,CEBPB,FAM120A
27468,VDR,FMNL2
27469,TCF3,VPS37C
27470,CEBPB,PGD
27471,NOTCH1,ADAMTS4
27472,ERG,CTSL
27473,MAX,ZNF490
27474,MAX,FDPS
27475,FOXM1,MEOX1
27476,TFAP4,INF2
27477,PBX3,GRK6
27478,HDAC1,ZDHHC18
27479,BRCA1,TGFB2
27480,CEBPB,HIRA
27481,TCF3,GPR65
27482,EBF1,AKAP2
27483,NOTCH1,C9orf69
27484,PBX3,RP11-7F17.8
27485,MYH11,RP4-563E14.1
27486,MYH11,SNTA1
27487,MAX,AGAP3
27488,PBX3,MECP2
27489,SPI1,TPP1
27490,ERMAP,B3GNT5
27491,VDR,JADE3
27492,CREB1,RBM23
27493,E2F1,ULK4
27494,BCL3,AXL
27495,E2F1,ACSM3
27496,MYB,ACTB
27497,E2F1,STAMBPL1
27498,MYB,ATXN1L
27499,KLF1,SMOX
27500,ERG,HACD1
27501,NOTCH1,TMEM165
27502,CEBPB,ATP6V0D1
27503,FOXP1,LINC01503
27504,FOXM1,MCM2
27505,HDAC1,FOLR3
27506,FOXM1,PRCD
27507,ERMAP,MESP1
27508,TAL1,PDLIM3
27509,KLF1,GP5
27510,EGR2,C15orf53
27511,ETS1,ENOPH1
27512,NOTCH1,ARL4A
27513,E2F1,RP11-545E17.3
27514,BRCA1,ABO
27515,CEBPB,GNAI2
27516,FOS,B4GALT6
27517,RUNX3,NKG7
27518,E2F1,IGKV1-16
27519,VDR,TGFBR3L
27520,EGR2,FRRS1L
27521,ATF3,GAA
27522,PBX3,ISG15
27523,KLF1,ADD2
27524,NOTCH1,AIFM3
27525,MAX,TXNL4B
27526,ERMAP,AC009495.2
27527,USF2,ZGLP1
27528,KLF1,GPR35
27529,CEBPB,COLQ
27530,KLF1,POC1A
27531,ERG,ARRB2
27532,KLF1,SH3GLB2
27533,FOXM1,LINC01426
27534,FOS,CALM2
27535,STAT1,TMEM173
27536,GATA1,TIMP3
27537,E2F1,C9orf163
27538,FOXM1,RP11-1191J2.5
27539,FOXM1,ETV2
27540,NOTCH1,ARHGEF1
27541,MYB,DRAP1
27542,FOS,PLA1A
27543,HDAC1,RAB39A
27544,FOXM1,PARK7
27545,HDAC1,PIK3IP1
27546,MYB,SEC61B
27547,FOXM1,CTD-2619J13.9
27548,ERG,TICAM1
27549,HDAC1,PNPLA1
27550,KLF1,HSP90AA1
27551,KLF1,SUCNR1
27552,BRCA1,C1QTNF4
27553,BRCA1,EFNB2
27554,SIX5,CMTM4
27555,FOS,RP11-483P21.2
27556,FOXP1,APBB2
27557,SIX5,RP11-142C4.6
27558,E2F1,SIK3
27559,KLF1,RP3-473L9.4
27560,GATA1,NT5M
27561,MYH11,RP11-545E17.3
27562,HDAC1,ST20
27563,SIX5,TRIM7
27564,GATA1,INPP5B
27565,FOXM1,NPAS2
27566,ERG,C7orf50
27567,KLF1,MXRA7
27568,KLF1,CTD-2118P12.1
27569,MYH11,MOB3B
27570,E2F1,LINC00885
27571,TCF3,SYNGAP1
27572,BRCA1,LINC00504
27573,TCF12,ARHGDIA
27574,TCF3,FIGNL1
27575,HDAC1,KIAA2026
27576,TCF12,EP400NL
27577,BRCA1,FOXP4
27578,FOS,NKAIN2
27579,PBX3,CDKN3
27580,ERG,ZFP62
27581,IRF4,IQCC
27582,JUND,RP11-61J19.5
27583,VDR,RPL35A
27584,SP1,RSRP1
27585,FOXM1,PLD2
27586,VDR,APOL4
27587,SRF,SLC44A1
27588,HDAC1,RETSAT
27589,CEBPB,SELT
27590,ETS1,TTC39C
27591,SIX5,RP11-153F10.2
27592,E2F1,LL0XNC01-116E7.2
27593,FOS,LAMA5
27594,ETS1,TMED4
27595,STAT1,RP11-219G17.4
27596,ERG,SYTL1
27597,CEBPB,SYNC
27598,EGR2,CDC45
27599,EGR2,RGS13
27600,E2F1,FOS
27601,E2F1,TIE1
27602,EGR2,KRT81
27603,TAL1,RP11-624C23.1
27604,KLF1,RP11-367N14.2
27605,EGR2,RP11-219G17.4
27606,FOS,LRRC75B
27607,ERMAP,SPIRE1
27608,POU2F2,PRDM1
27609,HDAC1,AC018766.4
27610,E2F1,DOK6
27611,MAX,FSTL3
27612,E2F1,ADORA2B
27613,ETS1,SF3A3
27614,ETS1,RPLP0
27615,TAL1,RP11-305L7.3
27616,BCL3,WDFY1
27617,ERG,BTBD10
27618,KLF1,CRACR2B
27619,SIX5,AC009948.5
27620,ERMAP,GML
27621,HDAC1,RNF212
27622,ERMAP,FIBCD1
27623,ERG,SELT
27624,USF2,EMC9
27625,HDAC1,HYAL3
27626,SIX5,SIGLEC1
27627,GATA1,LY6G6F
27628,ERMAP,COL4A3
27629,MAX,RP11-114F3.4
27630,CEBPB,BNC2
27631,FOS,RNASEH2B-AS1
27632,E2F1,RP13-270P17.1
27633,IRF4,IGFBP4
27634,E2F1,CTPS1
27635,SIX5,RP11-36B15.1
27636,E2F1,BRPF1
27637,MAX,AGPAT4
27638,E2F1,NIFK-AS1
27639,MAX,IQCK
27640,HDAC1,CDK2AP2
27641,SIX5,KIF14
27642,KLF1,SPIDR
27643,ERG,TMEM68
27644,GATA1,PHLDA3
27645,SIX5,RP11-390F4.3
27646,RBPJ,C20orf24
27647,SIX5,CTD-2571L23.8
27648,MYH11,FOS
27649,TCF3,SERPINE1
27650,CEBPB,MNAT1
27651,SIX5,RP11-783K16.5
27652,FOXM1,RP11-737O24.5
27653,MTA3,IL2RA
27654,TAL1,ABALON
27655,GATA1,UACA
27656,GATA2,PI16
27657,E2F1,CHMP4C
27658,ERG,BNC2
27659,IRF4,CTB-58E17.1
27660,TAL1,FAM124B
27661,HDAC1,OIP5
27662,MYH11,ADORA2B
27663,SIX5,SIRPD
27664,VDR,TMCC1-AS1
27665,HDAC1,MMP24
27666,BRCA1,RGS17
27667,KLF1,CPTP
27668,E2F1,SLC4A3
27669,ERG,TMEM102
27670,KLF1,HJURP
27671,ERMAP,RP11-486G15.2
27672,BRCA1,SLC22A16
27673,GATA1,RSG1
27674,MAX,CHTF18
27675,KLF1,PLOD2
27676,ERMAP,AC008088.4
27677,CEBPB,SERPINE2
27678,MYH11,CTPS1
27679,KLF1,FMO5
27680,TCF3,GSTP1
27681,E2F1,CYYR1
27682,GATA1,ERI2
27683,TCF12,CCDC64
27684,SIX5,FHL2
27685,FOS,AF146191.4
27686,ERG,SP100
27687,IRF4,SOCS3
27688,FOS,HDAC1
27689,FOXP1,PLCXD2
27690,TCF3,RNF122
27691,RBPJ,TMEM229B
27692,FOS,NANOG
27693,E2F1,RP11-84A19.2
27694,MAX,HK2
27695,FOXM1,KLRC3
27696,PBX3,MYOZ3
27697,TCF3,ABCA3
27698,TCF12,ANKRD33B
27699,E2F1,RP11-148O21.6
27700,MYH11,CTD-2540F13.2
27701,ERMAP,CCDC149
27702,ERMAP,SLAMF8
27703,FOXM1,KIF23
27704,FOXP1,HILPDA
27705,BCL3,TGFB1
27706,HDAC1,GPD2
27707,FOS,ZNF234
27708,CEBPB,SNTB2
27709,MYB,SLC7A5
27710,HDAC1,BSG
27711,MYB,CCDC146
27712,NOTCH1,ATP6AP2
27713,MAX,APOO
27714,KLF1,PCBP4
27715,TAL1,RP4-597N16.4
27716,E2F1,PBX3
27717,GATA1,THAP7-AS1
27718,E2F1,OCRL
27719,KLF1,ZNF135
27720,HDAC1,IPO11
27721,ERG,IGHV3-7
27722,FOXM1,PGM5P4-AS1
27723,SRF,RGS5
27724,ERG,C15orf41
27725,GATA1,SLC25A42
27726,SIX5,RP11-804A23.4
27727,TAL1,GDA
27728,ERG,RUFY3
27729,MYH11,PKN1
27730,CEBPB,CTD-2544N14.3
27731,ERG,CENPM
27732,KLF1,INAFM1
27733,HDAC1,CTD-2588E21.1
27734,GATA1,NUSAP1
27735,SRF,ZNF490
27736,IRF4,ZFAND6
27737,IRF4,DUSP2
27738,GATA1,APOC1
27739,BCL3,KLF6
27740,E2F1,HOMER1
27741,BRCA1,RP11-77K12.9
27742,GATA1,OPHN1
27743,ERG,FXYD6
27744,KLF1,VPS54
27745,E2F1,CKAP2
27746,ERG,ALCAM
27747,IRF4,SIGLEC5
27748,SRF,AGAP3
27749,FOXP1,CRTC3
27750,GATA1,NVL
27751,TAL1,PDGFA
27752,ERG,GTPBP2
27753,ERG,CTD-2544N14.3
27754,HDAC1,MORN3
27755,KLF1,CADM4
27756,PBX3,BAIAP2
27757,HDAC1,KRBA2
27758,ERG,RP11-629G13.1
27759,MYB,CLTB
27760,E2F1,PMP22
27761,ETS1,PNN
27762,BCL3,P2RY6
27763,GATA2,MT-ND4
27764,FOS,AC015987.1
27765,E2F1,NCKAP1
27766,KLF1,AC009120.10
27767,KLF1,GLYCTK
27768,PBX3,CALM1
27769,E2F1,BZRAP1
27770,IRF4,IFT43
27771,ERMAP,EPHA2
27772,PBX3,RAD51D
27773,KLF1,HOXA10-AS
27774,FOXP1,FMNL1
27775,BRCA1,STK33
27776,MAX,RPL23A
27777,TCF3,RP1-151F17.1
27778,BRCA1,CTD-3203P2.3
27779,CEBPB,CCDC13
27780,E2F1,NT5C
27781,SIX5,RP11-134N1.2
27782,CEBPB,CCDC127
27783,E2F1,MYH9
27784,MYH11,HOMER1
27785,BRCA1,PKMYT1
27786,BRCA1,PLEKHG7
27787,SIX5,FTH1
27788,MYB,MAML3
27789,HDAC1,PTPN6
27790,MYH11,CKAP2
27791,KLF1,CALCRL
27792,ETS1,ZBTB34
27793,SPI1,HIRIP3
27794,E2F1,CAST
27795,E2F1,SESN2
27796,ERG,MZT2A
27797,FOXM1,B4GALT2
27798,MEIS1,FHL2
27799,TCF3,RP5-940J5.9
27800,MYH11,ULK2
27801,SIX5,RP11-255C15.3
27802,E2F1,CENPW
27803,MAX,ZNF839
27804,IRF4,CTD-2378E12.1
27805,ERG,AC083843.1
27806,E2F1,GCC2
27807,MYB,KIF3B
27808,HDAC1,YAF2
27809,FOXP1,KANK1
27810,PBX3,BTBD2
27811,MYB,TM7SF2
27812,E2F1,PCK2
27813,SPI1,GOLGA8A
27814,GATA2,RP11-471B22.3
27815,MAX,DGKH
27816,MYB,NDFIP1
27817,TCF3,MKL2
27818,ERG,CPS1
27819,HDAC1,WDR66
27820,TCF3,C19orf84
27821,HDAC1,MED14OS
27822,ETS1,AGFG1
27823,GATA1,ZNF438
27824,E2F1,TULP3
27825,SIX5,RP11-178F10.2
27826,FOXM1,ZNF575
27827,USF2,MON1A
27828,ERG,AC097724.3
27829,CEBPB,FHL1
27830,MYH11,HYI
27831,POU2F1,LRP8
27832,POU2F1,ZNF611
27833,MYH11,MYH9
27834,MAX,BRSK1
27835,MYB,CPAMD8
27836,FOXM1,DACT1
27837,KLF1,GBGT1
27838,HDAC1,CPEB3
27839,ERMAP,MMEL1
27840,SIX5,SLC44A4
27841,FOXM1,SAMD11
27842,HDAC1,PLEKHG4
27843,SIX5,NEGR1
27844,TCF3,TIGD4
27845,BRCA1,RP11-385D13.3
27846,TCF3,ADPRH
27847,FOXM1,IGLV1-47
27848,FOS,LRRC16B
27849,BRCA1,RNF207
27850,HDAC1,ZNF124
27851,MYH11,PBX4
27852,SIX5,ARL4D
27853,FOS,TMC4
27854,HDAC1,HAAO
27855,EGR2,MT-ATP6
27856,FOXM1,KLF1
27857,BRCA1,CTD-3022G6.1
27858,HDAC1,MTHFR
27859,E2F1,C6orf136
27860,BRCA1,NHS
27861,ERMAP,RP3-525N10.2
27862,MYB,RRM2
27863,FOXM1,DARS2
27864,SIX5,CDK1
27865,GATA2,CFLAR
27866,FOXM1,BTBD3
27867,E2F1,CC2D1B
27868,SRF,FSTL3
27869,KLF1,TAP1
27870,SIX5,CTD-2308L22.1
27871,E2F1,IBA57
27872,ERG,KIF1B
27873,E2F1,CTRC
27874,HDAC1,FANCG
27875,GATA1,NR1H3
27876,E2F1,RRM2B
27877,BRCA1,C16orf45
27878,HDAC1,SORD
27879,BRCA1,TMEM52B
27880,TAL1,KREMEN2
27881,NOTCH1,KAT2B
27882,IRF4,GPC2
27883,E2F1,IGLV7-46
27884,TCF12,HBQ1
27885,HDAC1,LIMD1
27886,ERG,RP11-407N17.5
27887,KLF1,RP11-486O12.2
27888,ERMAP,CCDC42
27889,VDR,PIR
27890,CEBPB,MTHFD1
27891,BRCA1,HIST1H2BH
27892,CEBPB,AC145110.1
27893,ERG,TRIM24
27894,CEBPB,HSPA2
27895,ERG,CCND3
27896,BCL3,DLG4
27897,EGR2,ARHGEF11
27898,ERMAP,FOSL1
27899,GATA1,HIST1H3G
27900,BCL3,HSP90AB1
27901,ETS1,RPN2
27902,TCF12,FUZ
27903,MYH11,C6orf136
27904,NOTCH1,FDPS
27905,E2F1,RP5-943J3.2
27906,VDR,TMEM136
27907,EBF1,PYCARD-AS1
27908,SIX5,RP4-545C24.1
27909,TCF3,XPNPEP2
27910,MAX,CCT7
27911,FOS,STARD9
27912,MAX,CD37
27913,MAX,PTPRA
27914,KLF1,VDAC1
27915,NOTCH1,PSMB3
27916,FOS,GPAM
27917,ERG,MTHFD1
27918,FOXM1,CTC-260E6.6
27919,NOTCH1,AGAP3
27920,MAX,TGFB2
27921,GATA1,OLFML2A
27922,ERG,AC145110.1
27923,VDR,RP11-59D5__B.2
27924,KLF1,HOXB7
27925,RBPJ,MIDN
27926,CEBPB,DBN1
27927,MAX,NOSIP
27928,ERMAP,ZC3HAV1L
27929,SIX5,C9orf172
27930,ETS1,CCDC88C
27931,VDR,RIMS3
27932,HDAC1,GFI1B
27933,FOS,CATIP
27934,SIX5,FANK1
27935,MYH11,RRM2B
27936,SIX5,RASD1
27937,GATA1,ARPC5
27938,HDAC1,TUBA8
27939,MYH11,SPSB1
27940,TCF3,CCNL1
27941,BRCA1,MYO5C
27942,CEBPB,FANCI
27943,ERG,GLCCI1
27944,GATA1,ELP3
27945,HDAC1,ATP5J2
27946,FOXM1,C16orf59
27947,MYB,RRAGD
27948,E2F1,SIGIRR
27949,TCF12,AC012074.2
27950,ETS1,PWP1
27951,GATA1,CPT2
27952,SIX5,ISPD
27953,TAL1,RAB38
27954,VDR,CHRM3
27955,E2F1,LAMTOR1
27956,FOS,STARD8
27957,FOXM1,LA16c-444G7.2
27958,HDAC1,TOP2A
27959,KLF1,LL22NC03-75H12.2
27960,EGR2,RP4-647C14.3
27961,ETS1,C9orf142
27962,GATA1,STON2
27963,GATA1,SMIM6
27964,GATA1,IGF2BP2
27965,TCF3,LDLRAD3
27966,MYH11,RP5-943J3.2
27967,TCF3,FLVCR1-AS1
27968,TCF12,ZBTB46
27969,HDAC1,C20orf194
27970,RBPJ,LRRC8A
27971,ERG,ST18
27972,ERG,FANCI
27973,ERG,EMP3
27974,TCF12,NUDT8
27975,IRF4,FADS2
27976,SIX5,ENPP5
27977,KLF1,NUGGC
27978,GATA2,JUN
27979,MAX,LINC01011
27980,CEBPB,TUT1
27981,MAX,SAP30
27982,BCL3,SORL1
27983,GATA1,PLK1
27984,HDAC1,RAD54L
27985,ERG,TBC1D25
27986,SRF,MPZ
27987,ERG,RP11-872J21.3
27988,ERMAP,IGHV1-69-2
27989,MAX,PRKCE
27990,TCF3,RP11-318E3.9
27991,USF2,RP11-46C24.7
27992,ETS1,PCSK7
27993,VDR,RP11-930P14.1
27994,EGR2,LINC00853
27995,SRF,ITGB1
27996,E2F1,SSR3
27997,NOTCH1,DGKZ
27998,ERMAP,RP11-54C4.3
27999,KLF1,VASH2
28000,VDR,SLX1A
28001,ZEB1,APLP2
28002,GATA1,RP11-356J5.12
28003,TCF12,ARAP3
28004,MAX,SLC25A29
28005,ERG,CTNND1
28006,VDR,MGAM
28007,HDAC1,YTHDF3
28008,BCL3,ARHGDIA
28009,ERG,SZT2
28010,E2F1,PDCD1
28011,FOXM1,MMRN1
28012,SIX5,FCRLB
28013,MYH11,LAMTOR1
28014,ERG,IDO2
28015,GATA1,TRPC6
28016,SP1,FAM60A
28017,GATA1,ABCB6
28018,MTA3,TACC1
28019,E2F1,BRF1
28020,E2F1,MAD2L1
28021,IRF4,CDV3
28022,FOS,RP4-761J14.10
28023,CEBPB,RP11-539L10.2
28024,ETS1,ICAM1
28025,VDR,MIR3142HG
28026,KLF1,CRNDE
28027,ERG,RRNAD1
28028,MYH11,SNX25
28029,TAL1,CDCA8
28030,TCF3,ADAMTSL5
28031,POU2F2,GTPBP3
28032,HDAC1,PLA2G6
28033,HDAC1,HSPD1
28034,SIX5,KPTN
28035,ZEB1,CTSD
28036,SIX5,RP11-219A15.1
28037,MAX,FOXP4
28038,ETS1,ZNF185
28039,RBPJ,NDOR1
28040,ETS1,SECISBP2
28041,E2F1,FAIM
28042,MAX,FAXDC2
28043,TAL1,MSANTD3
28044,ERMAP,UNC5CL
28045,ERG,FRMD3
28046,ERMAP,CTD-2616J11.14
28047,ERG,DNMBP
28048,NOTCH1,RNF215
28049,FOS,ENPP1
28050,BRCA1,COL9A3
28051,CEBPB,CAP1
28052,CEBPB,CD68
28053,VDR,TRBV2
28054,HDAC1,C1orf198
28055,ETS1,JUN
28056,VDR,AE000662.92
28057,MAX,FGD3
28058,VDR,HIST1H2BI
28059,ERMAP,CDT1
28060,KLF1,CCNF
28061,FOS,RP11-134L10.1
28062,FOXP1,NPL
28063,TAL1,MAP1B
28064,GATA1,ATM
28065,RBPJ,NDFIP2
28066,NOTCH1,FSTL3
28067,TAL1,MFAP3L
28068,HDAC1,PPM1L
28069,CEBPB,VKORC1L1
28070,MYH11,BRF1
28071,ERG,RP4-555D20.2
28072,FOS,NOSTRIN
28073,HDAC1,AC079742.4
28074,E2F1,RPS28
28075,FOXM1,NUDT17
28076,VDR,P2RY6
28077,SRF,MYL6
28078,ERMAP,ANKS1B
28079,HDAC1,EPS8L1
28080,CEBPB,RP11-347C12.10
28081,E2F1,S100A13
28082,POU2F1,RSPH1
28083,GATA1,FFAR2
28084,KLF1,HLA-A
28085,MYB,FAM107B
28086,ERMAP,SOX15
28087,TCF3,C5orf28
28088,SRF,DGKH
28089,E2F1,LRRC32
28090,PBX3,PLEKHG2
28091,BRCA1,IL17RD
28092,CREB1,RCSD1
28093,HDAC1,RP11-677M14.3
28094,E2F1,NDUFB2
28095,E2F1,GIT1
28096,HDAC1,RP11-398K22.12
28097,MYB,KSR1
28098,HDAC1,SLC16A5
28099,ERG,PEG10
28100,GATA1,QTRTD1
28101,KLF1,SNAPC3
28102,ERG,CTC-444N24.8
28103,NOTCH1,CAPN15
28104,NOTCH1,TMC6
28105,SIX5,CLSPN
28106,SPI1,PRDX3
28107,SRF,UBE2V1
28108,IRF4,EIF2AK4
28109,IRF4,CNBD2
28110,E2F1,SYNGR3
28111,ERG,RP11-347C12.10
28112,FOXM1,HIST1H2AG
28113,SIX5,DNAH10
28114,EGR2,MMP25
28115,ETS1,RPS20
28116,GATA2,WDR1
28117,TCF3,WWC2
28118,GATA1,ABTB2
28119,TCF12,RPL13A
28120,FOS,RAMP3
28121,KLF1,RP11-84C10.2
28122,ERG,SERHL2
28123,E2F1,XCR1
28124,TCF3,HEXIM2
28125,TCF3,ARHGEF12
28126,E2F1,NEK4
28127,E2F1,KPNA5
28128,HDAC1,PDLIM7
28129,FOXM1,RP11-141B14.1
28130,SP1,ZGLP1
28131,ERMAP,USHBP1
28132,TCF3,MGAT4B
28133,VDR,RP11-175K6.1
28134,MYB,RP11-525A16.4
28135,ERG,ZNF821
28136,KLF1,GRB2
28137,MAX,UNG
28138,HDAC1,CLCF1
28139,SPI1,ANXA5
28140,KLF1,MLXIPL
28141,FOXM1,PKP2
28142,FOS,SDS
28143,E2F1,PDE5A
28144,LMO2,SLC7A7
28145,ERMAP,ADAMTS4
28146,FOXM1,MRVI1-AS1
28147,KLF1,LASP1
28148,FOS,TINCR
28149,FOS,TBC1D30
28150,BCL3,LINC00511
28151,EGR2,TRIM45
28152,MAX,DNAJC17
28153,MYH11,LRRC32
28154,KLF1,NUAK1
28155,FOXM1,ZPBP2
28156,ERG,SLC4A4
28157,MYH11,GIT1
28158,E2F1,NAGS
28159,IRF4,RP3-441A12.1
28160,MYH11,RASGRP2
28161,FOS,RPL34
28162,GATA1,TK2
28163,CEBPB,LINC00662
28164,MYH11,SYNGR3
28165,EGR2,NTRK1
28166,PAX5,CCDC106
28167,CEBPB,MAP3K6
28168,HDAC1,SCARB1
28169,TAL1,CEP55
28170,SIX5,RP11-830F9.6
28171,TCF3,PPP2R5C
28172,GATA1,FYN
28173,E2F1,RAB7A
28174,NOTCH1,MPZ
28175,CEBPB,LAMB1
28176,TCF3,PGAP3
28177,SIX5,TPBG
28178,HDAC1,PROC
28179,TCF12,RPL18
28180,PBX3,CNN2
28181,MAX,LATS2
28182,MYB,C15orf48
28183,NOTCH1,ITGB1
28184,BRCA1,SMAD6
28185,KLF1,STAT1
28186,TAL1,TECPR2
28187,MYB,RMI2
28188,VDR,SERINC2
28189,KLF1,C8orf44
28190,BRCA1,ZNF713
28191,FOXM1,CMC4
28192,TCF12,MAPK7
28193,MAX,AC093818.1
28194,FOXM1,ATP5J2-PTCD1
28195,ERMAP,AIFM3
28196,ERG,MAP3K6
28197,KLF1,FBXL17
28198,ERMAP,LINC00266-1
28199,FOXM1,RP11-1149M10.2
28200,EGR2,GDF10
28201,FOXP1,MT-ND3
28202,NOTCH1,SLC43A3
28203,E2F1,TTK
28204,TCF12,SYNM
28205,ERG,CENPL
28206,SRF,CD37
28207,ERMAP,TPO
28208,FOXM1,KLF8
28209,CEBPB,TMEM67
28210,E2F1,CTD-2031P19.5
28211,SIX5,RP11-160O5.1
28212,IRF4,FCHSD1
28213,MAX,CTD-2020K17.4
